1,4844963,4845352
1,4844963,4845013
1,4845014,4845016
1,4807911,4807913
1,4845017,4845352
1,4807918,4841286
1,4807918,4807982
1,4807918,4807982
1,4808455,4808486
1,4808455,4808486
1,4828584,4828649
1,4828584,4828649
1,4830268,4830315
1,4830268,4830315
1,4832311,4832381
1,4832311,4832381
1,4837001,4837074
1,4837001,4837074
1,4839387,4839488
1,4839387,4839488
1,4840956,4841286
1,4840956,4841159
1,4841160,4841286
1,4808237,4841093
1,4808237,4808365
1,4808455,4808486
1,4828584,4828649
1,4830268,4830315
1,4830275,4830315
1,4832311,4832381
1,4832311,4832381
1,4837001,4837074
1,4837001,4837074
1,4839387,4839488
1,4839387,4839488
1,4840956,4841093
1,4840956,4841093
1,4808237,4808365
1,4808455,4808486
1,4828584,4828649
1,4830268,4830274
1,4836905,4842827
1,4836905,4839488
1,4840956,4842827
1,4857814,4897909
1,4857814,4897905
1,4857814,4857976
1,4857914,4857976
1,4857914,4857916
1,4867470,4867532
1,4867470,4867532
1,4878027,4878132
1,4878027,4878132
1,4886744,4886831
1,4886744,4886831
1,4889457,4889602
1,4889457,4889602
1,4890740,4890796
1,4890740,4890796
1,4891915,4892069
1,4891915,4892069
1,4893417,4893563
1,4893417,4893563
1,4894934,4895005
1,4894934,4895005
1,4896356,4897905
1,4896356,4896361
1,4896362,4896364
1,4857814,4857913
1,4896365,4897905
1,4858038,4897909
1,4858038,4858503
1,4858408,4858503
1,4858408,4858410
1,4867470,4867532
1,4867470,4867532
1,4878027,4878132
1,4878027,4878132
1,4886744,4886831
1,4886744,4886831
1,4889457,4889602
1,4889457,4889602
1,4890740,4890796
1,4890740,4890796
1,4891915,4892069
1,4891915,4892069
1,4893417,4893563
1,4893417,4893563
1,4894934,4895005
1,4894934,4895005
1,4896356,4897909
1,4896356,4896361
1,4896362,4896364
1,4858038,4858407
1,4896365,4897909
1,4879202,4880669
1,4879202,4880669
1,4879202,4880669
1,4880052,4880651
1,4880649,4880651
1,4880049,4880051
1,4880652,4880669
1,4879202,4880048
1,4909576,5070285
1,4909576,5070285
1,5070010,5070285
1,5070010,5070177
1,5070175,5070177
1,5020738,5021037
1,5020738,5021037
1,4923847,4923989
1,4923847,4923989
1,4916897,4916980
1,4916897,4916980
1,4912314,4912548
1,4912314,4912548
1,4909576,4910662
1,4910477,4910662
1,4910474,4910476
1,5070178,5070285
1,4909576,4910473
1,4909576,5019539
1,5019311,5019539
1,5019311,5019379
1,5019377,5019379
1,4923847,4923989
1,4923847,4923989
1,4916897,4916980
1,4916897,4916980
1,4912314,4912548
1,4912314,4912548
1,4909576,4910662
1,4910477,4910662
1,4910474,4910476
1,5019380,5019539
1,4909576,4910473
1,4910402,5018735
1,5018576,5018735
1,4923847,4923989
1,4923847,4923965
1,4923963,4923965
1,4916897,4916980
1,4916897,4916980
1,4912314,4912548
1,4912314,4912548
1,4910402,4910662
1,4910477,4910662
1,4910474,4910476
1,5018576,5018735
1,4923966,4923989
1,4910402,4910473
1,4910474,5019379
1,5019311,5019379
1,5019311,5019379
1,5019377,5019379
1,4916897,4916980
1,4916933,4916980
1,4916930,4916932
1,4912314,4912548
1,4910474,4910662
1,4916897,4916929
1,4912314,4912548
1,4910474,4910662
1,4912342,5070282
1,5070010,5070282
1,5070010,5070177
1,4923847,4923989
1,4923847,4923989
1,4916897,4916980
1,4916897,4916980
1,4912342,4912548
1,4912342,4912548
1,5070178,5070282
1,4922528,5019379
1,5019311,5019379
1,4922528,4923989
1,5062779,5070273
1,5070010,5070273
1,5062779,5063184
1,4927028,4927299
1,4927028,4927299
1,4927028,4927299
1,4970857,4976820
1,4970857,4976820
1,4970857,4971128
1,4971632,4971828
1,4973565,4976820
1,5063060,5064647
1,5063060,5064647
1,5063060,5064647
1,5083173,5162549
1,5083173,5162549
1,5083173,5083278
1,5084417,5084563
1,5084451,5084563
1,5084451,5084453
1,5089009,5089111
1,5089009,5089111
1,5093363,5093452
1,5093363,5093452
1,5095615,5095728
1,5095615,5095728
1,5098029,5098133
1,5098029,5098133
1,5101070,5101123
1,5101070,5101123
1,5117390,5117487
1,5117390,5117487
1,5124277,5124469
1,5124277,5124469
1,5133084,5133262
1,5133084,5133262
1,5135812,5135937
1,5135812,5135937
1,5143750,5143851
1,5143750,5143851
1,5149948,5150061
1,5149948,5150061
1,5162105,5162549
1,5162105,5162162
1,5162163,5162165
1,5083173,5083278
1,5084417,5084450
1,5162166,5162549
1,5588493,5606131
1,5588493,5606131
1,5588493,5588663
1,5589035,5589305
1,5589049,5589305
1,5589049,5589051
1,5598590,5598942
1,5598590,5598942
1,5602252,5606131
1,5602252,5602781
1,5602782,5602784
1,5588493,5588663
1,5589035,5589048
1,5602785,5606131
1,5588557,5602866
1,5588557,5588663
1,5589005,5589305
1,5589049,5589305
1,5589049,5589051
1,5598590,5598942
1,5598590,5598942
1,5602252,5602866
1,5602252,5602781
1,5602782,5602784
1,5588557,5588663
1,5589005,5589048
1,5602785,5602866
1,5588941,5604014
1,5588941,5589305
1,5589049,5589305
1,5589049,5589051
1,5598590,5598942
1,5598590,5598942
1,5602252,5604014
1,5602252,5602781
1,5602782,5602784
1,5588941,5589048
1,5602785,5604014
1,5596518,5603153
1,5596518,5598942
1,5602252,5603153
1,5644645,5644745
1,5644645,5644745
1,5644645,5644745
1,5913707,5917398
1,5913707,5917398
1,5913707,5917398
1,5916307,5917293
1,5917291,5917293
1,5916304,5916306
1,5917294,5917398
1,5913707,5916303
1,6206197,6276648
1,6206197,6234311
1,6206197,6206270
1,6223599,6223745
1,6227940,6228049
1,6229959,6230073
1,6230003,6230073
1,6233961,6234087
1,6233961,6234087
1,6234229,6234311
1,6234229,6234311
1,6206197,6206270
1,6223599,6223745
1,6227940,6228049
1,6229959,6230002
1,6206227,6238384
1,6206227,6206270
1,6227940,6228049
1,6229959,6230073
1,6230003,6230073
1,6233961,6234087
1,6233961,6234087
1,6234229,6234399
1,6234229,6234399
1,6238262,6238384
1,6238262,6238384
1,6206227,6206270
1,6227940,6228049
1,6229959,6230002
1,6214645,6276648
1,6214645,6214957
1,6227940,6228049
1,6229959,6230073
1,6230003,6230073
1,6230003,6230005
1,6233961,6234087
1,6233961,6234087
1,6234229,6234399
1,6234229,6234399
1,6238262,6238464
1,6238262,6238464
1,6239952,6240378
1,6239952,6240378
1,6244105,6244275
1,6244105,6244275
1,6244795,6244979
1,6244795,6244979
1,6245158,6245344
1,6245158,6245344
1,6245425,6245506
1,6245425,6245506
1,6245598,6245659
1,6245598,6245659
1,6247706,6247809
1,6247706,6247809
1,6248066,6248192
1,6248066,6248192
1,6248276,6250167
1,6248276,6250167
1,6260930,6261095
1,6260930,6261095
1,6262834,6262942
1,6262834,6262942
1,6263024,6263264
1,6263024,6263264
1,6264542,6264590
1,6264542,6264590
1,6265574,6265621
1,6265574,6265621
1,6268698,6268756
1,6268698,6268756
1,6270691,6270827
1,6270691,6270827
1,6272701,6272771
1,6272701,6272771
1,6274198,6276648
1,6274198,6274272
1,6274273,6274275
1,6214645,6214957
1,6227940,6228049
1,6229959,6230002
1,6274276,6276648
1,6214663,6230704
1,6214663,6214957
1,6227940,6228049
1,6229959,6230704
1,6215008,6234010
1,6215008,6215252
1,6227940,6228049
1,6229959,6230073
1,6230003,6230073
1,6233961,6234010
1,6233961,6234010
1,6215008,6215252
1,6227940,6228049
1,6229959,6230002
1,6228002,6249029
1,6228002,6228049
1,6229959,6230073
1,6230003,6230073
1,6233961,6234087
1,6233961,6234087
1,6234229,6234399
1,6234229,6234399
1,6238262,6238464
1,6238262,6238464
1,6239952,6240378
1,6239952,6240378
1,6244105,6244275
1,6244105,6244275
1,6244795,6244928
1,6244795,6244928
1,6245158,6245344
1,6245158,6245344
1,6245425,6245506
1,6245425,6245506
1,6245598,6245659
1,6245598,6245659
1,6247706,6247809
1,6247706,6247809
1,6248066,6248192
1,6248066,6248192
1,6248276,6249029
1,6248276,6249029
1,6228002,6228049
1,6229959,6230002
1,6234279,6275577
1,6234279,6234399
1,6234279,6234399
1,6238262,6238464
1,6238262,6238464
1,6239952,6240190
1,6239952,6240190
1,6240305,6240378
1,6240305,6240378
1,6244105,6244275
1,6244105,6244275
1,6244795,6244979
1,6244795,6244979
1,6245158,6245344
1,6245158,6245344
1,6245425,6245506
1,6245425,6245506
1,6245598,6245659
1,6245598,6245659
1,6247706,6247809
1,6247706,6247809
1,6248066,6248192
1,6248066,6248192
1,6248276,6250167
1,6248276,6250167
1,6260930,6261095
1,6260930,6261095
1,6262834,6262942
1,6262834,6262942
1,6263024,6263264
1,6263024,6263264
1,6264542,6264590
1,6264542,6264590
1,6265574,6265621
1,6265574,6265621
1,6268698,6268756
1,6268698,6268756
1,6270691,6270827
1,6270691,6270827
1,6272701,6272771
1,6272701,6272771
1,6274198,6275577
1,6274198,6274275
1,6274276,6275577
1,6240970,6248358
1,6240970,6244275
1,6244795,6244979
1,6245158,6245344
1,6245425,6245506
1,6245598,6245659
1,6247706,6247809
1,6248066,6248192
1,6248276,6248358
1,6249088,6274490
1,6249088,6250167
1,6249088,6250167
1,6260930,6261095
1,6260930,6261095
1,6262834,6262942
1,6262834,6262942
1,6263024,6263264
1,6263024,6263264
1,6265574,6265621
1,6265574,6265586
1,6268698,6268756
1,6270691,6270827
1,6272701,6272771
1,6274198,6274490
1,6265587,6265621
1,6268698,6268756
1,6270691,6270827
1,6272701,6272771
1,6274198,6274490
1,6249977,6251258
1,6249977,6250167
1,6250931,6251258
1,6250095,6265810
1,6250095,6250167
1,6260930,6261095
1,6262834,6262942
1,6263024,6263264
1,6264542,6264590
1,6265574,6265810
1,6260785,6262854
1,6260785,6261095
1,6262834,6262854
1,6262903,6264893
1,6262903,6262942
1,6263024,6263264
1,6264542,6264893
1,6262933,6274489
1,6262933,6262942
1,6262933,6262942
1,6263024,6263264
1,6263024,6263264
1,6264542,6264590
1,6264542,6264590
1,6265574,6265621
1,6265574,6265621
1,6268698,6268756
1,6268698,6268756
1,6270691,6270818
1,6270691,6270818
1,6272701,6272771
1,6272701,6272771
1,6274198,6274489
1,6274198,6274275
1,6274276,6274489
1,6265606,6272765
1,6265606,6265621
1,6268698,6268756
1,6270691,6272765
1,6270678,6275575
1,6270678,6270827
1,6272701,6272771
1,6274198,6275575
1,6213293,6214590
1,6213293,6214590
1,6214233,6214590
1,6213293,6213347
1,6214612,6215292
1,6214612,6215292
1,6214612,6215292
1,6214615,6215292
1,6214612,6214614
1,6359331,6394731
1,6359331,6394731
1,6359331,6359514
1,6359331,6359514
1,6359331,6359333
1,6388573,6388626
1,6388573,6388626
1,6389440,6389520
1,6389440,6389520
1,6391040,6391116
1,6391040,6391101
1,6391102,6391104
1,6394270,6394731
1,6391105,6391116
1,6394270,6394731
1,6487231,6860940
1,6487231,6860934
1,6487231,6487405
1,6487618,6487741
1,6737580,6737657
1,6752994,6753036
1,6768898,6768952
1,6768898,6768952
1,6768898,6768900
1,6770944,6770974
1,6770944,6770974
1,6795386,6795576
1,6795386,6795576
1,6802320,6803105
1,6802320,6803105
1,6807543,6807677
1,6807543,6807677
1,6809277,6809367
1,6809277,6809367
1,6810574,6810678
1,6810574,6810678
1,6817603,6817796
1,6817603,6817796
1,6819934,6820145
1,6819934,6820145
1,6827776,6828021
1,6827776,6828021
1,6833563,6833678
1,6833563,6833678
1,6842139,6842201
1,6842139,6842201
1,6842873,6842941
1,6842873,6842941
1,6844121,6844183
1,6844121,6844183
1,6844291,6844371
1,6844291,6844371
1,6845571,6845792
1,6845571,6845792
1,6848907,6848995
1,6848907,6848995
1,6855369,6855472
1,6855369,6855472
1,6857300,6857443
1,6857300,6857443
1,6858460,6860934
1,6858460,6858597
1,6858598,6858600
1,6487231,6487405
1,6487618,6487741
1,6737580,6737657
1,6752994,6753036
1,6858601,6860934
1,6487331,6860940
1,6487331,6487405
1,6487618,6487741
1,6752994,6753036
1,6768898,6768952
1,6768898,6768952
1,6768898,6768900
1,6770944,6770974
1,6770944,6770974
1,6795386,6795576
1,6795386,6795576
1,6802320,6803105
1,6802320,6803105
1,6807543,6807677
1,6807543,6807677
1,6809277,6809367
1,6809277,6809367
1,6810574,6810678
1,6810574,6810678
1,6817603,6817796
1,6817603,6817796
1,6819934,6820145
1,6819934,6820145
1,6827776,6828021
1,6827776,6828021
1,6833563,6833678
1,6833563,6833678
1,6842139,6842201
1,6842139,6842201
1,6842873,6842941
1,6842873,6842941
1,6844121,6844183
1,6844121,6844183
1,6844291,6844371
1,6844291,6844371
1,6845571,6845792
1,6845571,6845792
1,6848907,6848995
1,6848907,6848995
1,6855369,6855472
1,6855369,6855472
1,6857300,6857443
1,6857300,6857443
1,6858460,6860940
1,6858460,6858597
1,6858598,6858600
1,6487331,6487405
1,6487618,6487741
1,6752994,6753036
1,6858601,6860940
1,6730051,6860940
1,6730051,6730240
1,6737580,6737657
1,6752296,6752368
1,6752994,6753036
1,6768898,6768952
1,6768898,6768952
1,6768898,6768900
1,6770944,6770974
1,6770944,6770974
1,6795386,6795576
1,6795386,6795576
1,6802320,6803105
1,6802320,6803105
1,6807543,6807677
1,6807543,6807677
1,6809277,6809367
1,6809277,6809367
1,6810574,6810678
1,6810574,6810678
1,6817603,6817796
1,6817603,6817796
1,6819934,6820145
1,6819934,6820145
1,6827776,6828021
1,6827776,6828021
1,6833563,6833678
1,6833563,6833678
1,6842139,6842201
1,6842139,6842201
1,6842873,6842941
1,6842873,6842941
1,6844121,6844183
1,6844121,6844183
1,6844291,6844371
1,6844291,6844371
1,6845571,6845792
1,6845571,6845792
1,6848907,6848995
1,6848907,6848995
1,6855369,6855472
1,6855369,6855472
1,6857300,6857443
1,6857300,6857443
1,6858460,6860940
1,6858460,6858597
1,6858598,6858600
1,6730051,6730240
1,6737580,6737657
1,6752296,6752368
1,6752994,6753036
1,6858601,6860940
1,6730053,6795425
1,6730053,6730240
1,6737580,6737657
1,6752994,6753036
1,6768898,6768952
1,6770944,6770974
1,6795386,6795425
1,6730070,6795550
1,6730070,6730240
1,6752296,6752368
1,6752994,6753036
1,6753556,6753602
1,6768898,6768952
1,6768898,6768952
1,6770944,6770974
1,6770944,6770974
1,6795386,6795550
1,6795386,6795550
1,6730070,6730240
1,6752296,6752368
1,6752994,6753036
1,6753556,6753602
1,6730101,6859470
1,6730101,6730240
1,6752296,6752368
1,6752994,6753036
1,6768898,6768952
1,6768898,6768952
1,6768898,6768900
1,6770944,6770974
1,6770944,6770974
1,6795386,6795576
1,6795386,6795576
1,6802320,6803105
1,6802320,6803105
1,6807543,6807677
1,6807543,6807677
1,6809277,6809367
1,6809277,6809367
1,6810574,6810678
1,6810574,6810678
1,6817603,6817796
1,6817603,6817796
1,6819934,6820145
1,6819934,6820145
1,6827776,6828021
1,6827776,6828021
1,6833563,6833678
1,6833563,6833678
1,6842139,6842201
1,6842139,6842201
1,6842873,6842941
1,6842873,6842941
1,6844121,6844183
1,6844121,6844183
1,6844291,6844371
1,6844291,6844371
1,6845571,6845792
1,6845571,6845792
1,6848907,6848995
1,6848907,6848995
1,6855369,6855472
1,6855369,6855472
1,6857300,6857443
1,6857300,6857443
1,6858460,6859470
1,6858460,6858597
1,6858598,6858600
1,6730101,6730240
1,6752296,6752368
1,6752994,6753036
1,6858601,6859470
1,6730102,6858813
1,6730102,6730240
1,6752994,6753036
1,6768898,6768952
1,6768898,6768952
1,6768898,6768900
1,6770944,6770974
1,6770944,6770974
1,6795386,6795576
1,6795386,6795576
1,6802320,6803105
1,6802320,6803105
1,6807543,6807677
1,6807543,6807677
1,6809277,6809367
1,6809277,6809367
1,6810574,6810678
1,6810574,6810678
1,6817603,6817796
1,6817603,6817796
1,6819934,6820145
1,6819934,6820145
1,6827776,6828021
1,6827776,6828021
1,6833563,6833678
1,6833563,6833678
1,6842139,6842201
1,6842139,6842201
1,6842873,6842941
1,6842873,6842941
1,6844121,6844183
1,6844121,6844183
1,6844291,6844371
1,6844291,6844371
1,6845571,6845792
1,6845571,6845792
1,6848907,6848995
1,6848907,6848995
1,6855369,6855472
1,6855369,6855472
1,6857300,6857443
1,6857300,6857443
1,6858460,6858813
1,6858460,6858597
1,6858598,6858600
1,6730102,6730240
1,6752994,6753036
1,6858601,6858813
1,6730143,6795404
1,6730143,6730240
1,6737580,6737657
1,6752994,6753036
1,6768898,6768952
1,6770944,6770974
1,6795386,6795404
1,6730176,6802448
1,6730176,6730240
1,6752967,6753036
1,6768898,6768952
1,6768898,6768952
1,6770944,6770974
1,6770944,6770974
1,6795386,6795576
1,6795386,6795576
1,6802320,6802448
1,6802320,6802448
1,6730176,6730240
1,6752967,6753036
1,6734870,6802688
1,6734870,6734972
1,6752994,6753036
1,6768898,6768952
1,6768898,6768952
1,6770944,6770974
1,6770944,6770974
1,6795386,6795576
1,6795386,6795576
1,6802320,6802688
1,6802320,6802688
1,6734870,6734972
1,6752994,6753036
1,6737575,6860940
1,6737575,6737657
1,6752994,6753036
1,6768898,6768952
1,6768898,6768952
1,6768898,6768900
1,6770944,6770974
1,6770944,6770974
1,6795386,6795576
1,6795386,6795576
1,6802320,6803105
1,6802320,6803105
1,6807543,6807677
1,6807543,6807677
1,6809277,6809367
1,6809277,6809367
1,6810574,6810678
1,6810574,6810678
1,6817603,6817796
1,6817603,6817796
1,6819934,6820145
1,6819934,6820145
1,6827776,6828021
1,6827776,6828021
1,6833563,6833678
1,6833563,6833678
1,6842139,6842201
1,6842139,6842201
1,6842873,6842941
1,6842873,6842941
1,6844121,6844183
1,6844121,6844183
1,6844291,6844371
1,6844291,6844371
1,6845571,6845792
1,6845571,6845792
1,6848907,6848995
1,6848907,6848995
1,6855369,6855472
1,6855369,6855472
1,6857300,6857443
1,6857300,6857443
1,6858460,6860940
1,6858460,6858597
1,6858598,6858600
1,6737575,6737657
1,6752994,6753036
1,6858601,6860940
1,6802791,6809365
1,6802791,6803105
1,6803574,6803718
1,6807543,6807677
1,6809277,6809365
1,6817600,6833598
1,6817600,6817796
1,6819934,6820145
1,6833563,6833598
1,6827897,6848984
1,6827897,6828021
1,6833563,6833678
1,6842139,6842201
1,6842873,6842941
1,6844121,6844183
1,6844291,6844371
1,6845571,6845792
1,6848907,6848984
1,6845568,6858492
1,6845568,6845792
1,6848907,6848995
1,6855369,6855472
1,6857300,6857443
1,6858460,6858492
1,6857341,6859604
1,6857341,6857443
1,6858988,6859604
1,7088920,7173628
1,7088920,7173628
1,7088920,7089216
1,7120194,7120615
1,7120309,7120615
1,7120309,7120311
1,7147637,7147739
1,7147637,7147739
1,7160892,7161063
1,7160892,7161063
1,7163248,7163371
1,7163248,7163371
1,7169515,7173628
1,7169515,7169879
1,7169880,7169882
1,7088920,7089216
1,7120194,7120308
1,7169883,7173628
1,7088930,7169598
1,7088930,7089216
1,7147637,7147739
1,7160892,7161063
1,7161010,7161063
1,7163248,7163371
1,7163248,7163371
1,7169515,7169598
1,7169515,7169598
1,7088930,7089216
1,7147637,7147739
1,7160892,7161009
1,7089104,7160902
1,7089104,7089216
1,7147637,7147739
1,7155080,7155271
1,7160892,7160902
1,7089166,7172122
1,7089166,7089216
1,7169515,7172122
1,7147637,7170076
1,7147637,7147739
1,7147637,7147739
1,7155080,7155271
1,7155080,7155134
1,7160892,7161063
1,7163248,7163371
1,7169515,7170076
1,7155135,7155271
1,7160892,7161063
1,7163248,7163371
1,7169515,7170076
1,7154867,7163371
1,7154867,7155271
1,7160892,7161063
1,7163248,7163371
1,7160085,7172618
1,7160085,7161063
1,7163248,7163371
1,7169515,7172618
1,7160557,7172659
1,7160557,7161063
1,7163248,7163371
1,7166309,7166518
1,7169515,7172659
1,7136199,7136586
1,7136199,7136586
1,7136199,7136586
1,7177739,7179037
1,7177739,7179037
1,7177739,7179037
1,7265803,7265932
1,7265803,7265932
1,7265803,7265932
1,7349406,7397801
1,7349406,7397801
1,7397718,7397801
1,7351771,7351894
1,7349406,7350390
1,8361475,9299878
1,8361475,9298573
1,9298133,9298573
1,9203179,9203260
1,8999186,8999249
1,8803917,8803970
1,8803917,8803943
1,8803941,8803943
1,8782763,8782897
1,8782763,8782897
1,8681973,8682029
1,8681973,8682029
1,8679073,8679130
1,8679073,8679130
1,8677937,8677977
1,8677937,8677977
1,8677807,8677848
1,8677807,8677848
1,8624779,8624881
1,8624779,8624881
1,8607070,8607152
1,8607070,8607152
1,8595412,8595542
1,8595412,8595542
1,8583205,8583334
1,8583205,8583334
1,8554725,8554763
1,8554725,8554763
1,8465437,8465553
1,8465437,8465553
1,8463394,8463465
1,8463394,8463465
1,8447980,8448132
1,8447980,8448132
1,8445027,8445119
1,8445027,8445119
1,8414203,8414313
1,8414203,8414313
1,8361475,8363633
1,8363478,8363633
1,8363475,8363477
1,9298133,9298573
1,9203179,9203260
1,8999186,8999249
1,8803944,8803970
1,8361475,8363474
1,8361475,9299238
1,9298133,9299238
1,9203179,9203260
1,8999186,8999249
1,8882161,8882214
1,8882161,8882166
1,8882164,8882166
1,8803917,8803970
1,8803917,8803970
1,8782763,8782897
1,8782763,8782897
1,8681973,8682029
1,8681973,8682029
1,8679073,8679130
1,8679073,8679130
1,8677937,8677977
1,8677937,8677977
1,8677807,8677848
1,8677807,8677848
1,8624779,8624881
1,8624779,8624881
1,8607070,8607152
1,8607070,8607152
1,8595412,8595542
1,8595412,8595542
1,8583205,8583334
1,8583205,8583334
1,8554725,8554763
1,8554725,8554763
1,8465437,8465553
1,8465437,8465553
1,8463394,8463465
1,8463394,8463465
1,8447980,8448132
1,8447980,8448132
1,8445027,8445119
1,8445027,8445119
1,8414203,8414313
1,8414203,8414313
1,8361475,8363633
1,8363478,8363633
1,8363475,8363477
1,9298133,9299238
1,9203179,9203260
1,8999186,8999249
1,8882167,8882214
1,8361475,8363474
1,8362678,9299878
1,9298133,9299878
1,9203179,9203260
1,8999186,8999249
1,8803917,8803970
1,8803917,8803943
1,8803941,8803943
1,8782763,8782897
1,8782763,8782897
1,8681973,8682029
1,8681973,8682029
1,8679073,8679130
1,8679073,8679130
1,8677937,8677980
1,8677937,8677980
1,8677807,8677848
1,8677807,8677848
1,8624779,8624881
1,8624779,8624881
1,8583205,8583334
1,8583240,8583334
1,8583237,8583239
1,8554725,8554763
1,8465437,8465553
1,8463394,8463465
1,8447980,8448132
1,8445027,8445119
1,8414203,8414313
1,8362678,8363633
1,9298133,9299878
1,9203179,9203260
1,8999186,8999249
1,8803944,8803970
1,8583205,8583236
1,8554725,8554763
1,8465437,8465553
1,8463394,8463465
1,8447980,8448132
1,8445027,8445119
